Pron,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93,h94,h95,h96,h97,h98,h99,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,h256,h257,h258,h259,h260,h261,h262,h263,h264,h265,h266,h267,h268,h269,h270,h271,h272,h273,h274,h275,h276,h277,h278,h279,h280,h281,h282,h283,h284,h285,h286,h287,h288
Anhui,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.13921600000000012,0.13921600000000012,0.13921600000000012,0.13921600000000012,0.16520000000000012,0.16520000000000012,0.13921600000000012,0.13921600000000012,0.03620399999999999,0.03620400000000001,0.03620400000000001,0.03620400000000001,0.03620400000000001,0.03620400000000001,0.03620400000000001,0.03620400000000001,0.03620400000000001,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.1392160000000001,0.1392160000000001,0.1392160000000001,0.1392160000000001,0.16520000000000007,0.16520000000000007,0.1392160000000001,0.1392160000000001,0.03620400000000001,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000003,0.08029000000000003,0.08029000000000003,0.08029000000000003,0.08029000000000003,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000003,0.08029000000000003,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000001,0.08029000000000001,0.08029000000000001,0.08029000000000001,0.08029000000000001,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000001,0.08029000000000001,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000003,0.08029000000000003,0.08029000000000003,0.08029000000000003,0.08029000000000003,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000003,0.08029000000000003,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.039018,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000001,0.08029000000000001,0.08029000000000001,0.08029000000000001,0.08029000000000001,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.12972399999999998,0.08029000000000001,0.08029000000000001,0.039018,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.084028,0.084028,0.084028,0.084028,0.084028,0.084028,0.084028,0.14355599999999993,0.14355599999999993,0.14355599999999993,0.14355599999999993,0.1695820000000001,0.1695820000000001,0.14355599999999993,0.14355599999999993,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.04040400000000002,0.084028,0.084028,0.084028,0.084028,0.084028,0.084028,0.084028,0.14355599999999993,0.14355599999999993,0.14355599999999993,0.14355599999999993,0.1695820000000001,0.1695820000000001,0.14355599999999993,0.14355599999999993,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.040404000000000016,0.084028,0.084028,0.084028,0.084028,0.084028,0.084028,0.084028,0.1435559999999999,0.1435559999999999,0.1435559999999999,0.1435559999999999,0.1695820000000001,0.1695820000000001,0.1435559999999999,0.1435559999999999,0.03906000000000001,0.03906000000000001,0.03906000000000001,0.03906000000000001,0.03906000000000001,0.03906000000000001,0.03906000000000001,0.03906000000000001,0.13482,0.13482,0.13482,0.08264199999999992,0.08264199999999992,0.08264199999999992,0.08264199999999992,0.08264199999999992,0.13482,0.13482,0.13482,0.13482,0.13482,0.08264199999999992,0.08264199999999992,0.03906000000000001,0.039060000000000004,0.039060000000000004,0.039060000000000004,0.039060000000000004,0.039060000000000004,0.039060000000000004,0.039060000000000004,0.039060000000000004,0.13481999999999997,0.13481999999999997,0.13481999999999997,0.08264199999999992,0.08264199999999992,0.08264199999999992,0.08264199999999992,0.08264199999999992,0.13481999999999997,0.13481999999999997,0.13481999999999997,0.13481999999999997,0.13481999999999997,0.08264199999999992,0.08264199999999992,0.039060000000000004,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.03620399999999999,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.07978599999999995,0.13921600000000012,0.13921600000000012,0.13921600000000012,0.13921600000000012,0.16520000000000012,0.16520000000000012,0.13921600000000012,0.13921600000000012,0.03620399999999999
Gansu,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.08177441999999994,0.08177441999999994,0.059600799999999954,0.059600799999999954,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.059600799999999954,0.059600799999999954,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.059600799999999954,0.05960079999999996,0.05960079999999996,0.05960079999999996,0.05960079999999996,0.05960079999999996,0.05960079999999996,0.08177441999999994,0.08177441999999994,0.05960079999999996,0.05960079999999996,0.03618719999999998,0.03618719999999998,0.03618719999999998,0.03618719999999998,0.03618719999999998,0.03618719999999998,0.05960079999999996,0.05960079999999996,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.05960079999999996,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.058285780000000016,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.046568060000000015,0.058285780000000016,0.058285780000000016,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.06234676000000004,0.058285780000000016,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.07528079999999998,0.07528079999999998,0.057171099999999975,0.057171099999999975,0.0364364,0.0364364,0.0364364,0.0364364,0.0364364,0.0364364,0.057171099999999975,0.057171099999999975,0.07528079999999998,0.07528079999999998,0.07528079999999998,0.07528079999999998,0.07528079999999998,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.057171099999999975,0.07528079999999998,0.07528079999999998,0.057171099999999975,0.057171099999999975,0.0364364,0.0364364,0.0364364,0.0364364,0.0364364,0.0364364,0.057171099999999975,0.057171099999999975,0.07528079999999998,0.07528079999999998,0.07528079999999998,0.07528079999999998,0.07528079999999998,0.057171099999999975,0.05717109999999998,0.05717109999999998,0.05717109999999998,0.05717109999999998,0.05717109999999998,0.05717109999999998,0.0752808,0.0752808,0.05717109999999998,0.05717109999999998,0.03643640000000001,0.03643640000000001,0.03643640000000001,0.03643640000000001,0.03643640000000001,0.03643640000000001,0.05717109999999998,0.05717109999999998,0.0752808,0.0752808,0.0752808,0.0752808,0.0752808,0.05717109999999998,0.057171099999999975,0.057171099999999975,0.06006364000000003,0.06006364000000003,0.06006364000000003,0.06006364000000003,0.07885961999999996,0.07885961999999996,0.06006364000000003,0.06006364000000003,0.03860948,0.03860948,0.03860948,0.03860948,0.03860948,0.03860948,0.06006364000000003,0.06006364000000003,0.07885961999999996,0.07885961999999996,0.07885961999999996,0.07885961999999996,0.07885961999999996,0.06006364000000003,0.05717109999999998,0.05717109999999998,0.06006364000000002,0.06006364000000002,0.06006364000000002,0.06006364000000002,0.07885961999999998,0.07885961999999998,0.06006364000000002,0.06006364000000002,0.038609479999999995,0.038609479999999995,0.038609479999999995,0.038609479999999995,0.038609479999999995,0.038609479999999995,0.06006364000000002,0.06006364000000002,0.07885961999999998,0.07885961999999998,0.07885961999999998,0.07885961999999998,0.07885961999999998,0.06006364000000002,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.059600799999999954,0.08177441999999994,0.08177441999999994,0.059600799999999954,0.059600799999999954,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.036187199999999996,0.059600799999999954,0.059600799999999954,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.08177441999999994,0.059600799999999954
Guangxi,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.07650608,0.07650608,0.07650608,0.07650608,0.1202823999999999,0.1202823999999999,0.07650608,0.07650608,0.07650608,0.07650608,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.032729760000000024,0.03272976000000002,0.03272976000000002,0.03272976000000002,0.03272976000000002,0.03272976000000002,0.03272976000000002,0.03272976000000002,0.07650607999999999,0.07650607999999999,0.07650607999999999,0.07650607999999999,0.12028239999999991,0.12028239999999991,0.07650607999999999,0.07650607999999999,0.07650607999999999,0.07650607999999999,0.12028239999999991,0.12028239999999991,0.12028239999999991,0.12028239999999991,0.12028239999999991,0.12028239999999991,0.03272976000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000004,0.08948450000000004,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.03887184000000002,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000002,0.08948450000000002,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.03887184000000001,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.03887184000000002,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000004,0.08948450000000004,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.08948450000000004,0.03887184000000002,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.03887184000000001,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000002,0.08948450000000002,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.06417809999999996,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.08948450000000002,0.03887184000000001,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.10896465999999995,0.10896465999999995,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.10896465999999995,0.10896465999999995,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.07755565999999997,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.10896465999999995,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.04614666,0.07755565999999998,0.07755565999999998,0.07755565999999998,0.07755565999999998,0.10896465999999996,0.10896465999999996,0.07755565999999998,0.07755565999999998,0.07755565999999998,0.07755565999999998,0.10896465999999996,0.10896465999999996,0.10896465999999996,0.10896465999999996,0.10896465999999996,0.10896465999999996,0.04614666,0.05201406000000002,0.05201406000000002,0.05201406000000002,0.05201406000000002,0.05201406000000002,0.05201406000000002,0.05201406000000002,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.11432245999999993,0.11432245999999993,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.05201406000000002,0.052014060000000015,0.052014060000000015,0.052014060000000015,0.052014060000000015,0.052014060000000015,0.052014060000000015,0.052014060000000015,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.11432245999999993,0.11432245999999993,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.08316825999999992,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.11432245999999993,0.052014060000000015,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.032729760000000024,0.07650608,0.07650608,0.07650608,0.07650608,0.1202823999999999,0.1202823999999999,0.07650608,0.07650608,0.07650608,0.07650608,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.1202823999999999,0.032729760000000024
Guizhou,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.10944906000000008,0.10944906000000008,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.10944906000000008,0.10944906000000008,0.10944906000000008,0.10944906000000008,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.08113965999999999,0.08113965999999999,0.08113966000000002,0.08113966000000002,0.08113966000000002,0.08113966000000002,0.08113966000000002,0.08113966000000002,0.08113966000000002,0.08113966000000002,0.10944906000000007,0.10944906000000007,0.13775846000000005,0.13775846000000005,0.13775846000000005,0.10944906000000007,0.10944906000000007,0.10944906000000007,0.10944906000000007,0.13775846000000005,0.13775846000000005,0.13775846000000005,0.13775846000000005,0.13775846000000005,0.08113966000000002,0.08113966000000002,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.07758842000000006,0.07758842000000006,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.07758842000000006,0.07758842000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.07758842000000006,0.07758842000000006,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.12201420000000007,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.033162640000000014,0.07758842000000006,0.07758842000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.07758842000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.12201420000000006,0.033162640000000014,0.033162640000000014,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.07451766,0.07451766,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.07451766,0.07451766,0.07451766,0.07451766,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.07451766,0.07451766,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.07451766,0.07451766,0.07451766,0.07451766,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.03193442000000001,0.07451765999999999,0.07451765999999999,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.07451765999999999,0.07451765999999999,0.07451765999999999,0.07451765999999999,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.11710090000000004,0.03193442000000001,0.03193442000000001,0.033767580000000005,0.033767580000000005,0.033767580000000005,0.033767580000000005,0.033767580000000005,0.033767580000000005,0.033767580000000005,0.033767580000000005,0.0791007,0.0791007,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.0791007,0.0791007,0.0791007,0.0791007,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.033767580000000005,0.033767580000000005,0.03376758000000001,0.03376758000000001,0.03376758000000001,0.03376758000000001,0.03376758000000001,0.03376758000000001,0.03376758000000001,0.03376758000000001,0.07910069999999998,0.07910069999999998,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.07910069999999998,0.07910069999999998,0.07910069999999998,0.07910069999999998,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.12443382000000006,0.03376758000000001,0.03376758000000001,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.08113965999999999,0.10944906000000008,0.10944906000000008,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.10944906000000008,0.10944906000000008,0.10944906000000008,0.10944906000000008,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.13775846000000003,0.08113965999999999,0.08113965999999999
Hainan,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.10782786,0.10782786,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.10782786,0.10782786,0.10782786,0.10782786,0.10782786,0.10782786,0.07829065999999997,0.04875345999999998,0.048753459999999985,0.048753459999999985,0.048753459999999985,0.048753459999999985,0.048753459999999985,0.048753459999999985,0.048753459999999985,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.10782786,0.10782786,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.10782786,0.10782786,0.10782786,0.10782786,0.10782786,0.10782786,0.07829065999999997,0.048753459999999985,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.04831469999999999,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.048314699999999995,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.04831469999999999,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.04831469999999999,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.048314699999999995,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.09415307999999993,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.1476312599999999,0.09415307999999993,0.048314699999999995,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.09562181999999997,0.09562181999999997,0.09562181999999997,0.15200416,0.15200416,0.09562181999999997,0.09562181999999997,0.09562181999999997,0.09562181999999997,0.15200416,0.15200416,0.15200416,0.15200416,0.15200416,0.15200416,0.09562181999999997,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.09562181999999997,0.09562181999999997,0.09562181999999997,0.15200416,0.15200416,0.09562181999999997,0.09562181999999997,0.09562181999999997,0.09562181999999997,0.15200416,0.15200416,0.15200416,0.15200416,0.15200416,0.15200416,0.09562181999999997,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.0472941,0.09562181999999998,0.09562181999999998,0.09562181999999998,0.15200416000000003,0.15200416000000003,0.09562181999999998,0.09562181999999998,0.09562181999999998,0.09562181999999998,0.15200416000000003,0.15200416000000003,0.15200416000000003,0.15200416000000003,0.15200416000000003,0.15200416000000003,0.09562181999999998,0.0472941,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.09547845999999996,0.09547845999999996,0.09547845999999996,0.15187479999999995,0.15187479999999995,0.09547845999999996,0.09547845999999996,0.09547845999999996,0.09547845999999996,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.09547845999999996,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.047150739999999976,0.09547845999999997,0.09547845999999997,0.09547845999999997,0.15187479999999995,0.15187479999999995,0.09547845999999997,0.09547845999999997,0.09547845999999997,0.09547845999999997,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.15187479999999995,0.09547845999999997,0.047150739999999976,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.04875345999999998,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.10782786,0.10782786,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.07829065999999997,0.10782786,0.10782786,0.10782786,0.10782786,0.10782786,0.10782786,0.07829065999999997,0.04875345999999998
